date,home_team,away_team,team,scorer,minute,own_goal,penalty
2022-01-18,Ghana,Comoros,Comoros,Ahmed Mogni,85.0,False,False
2002-06-15,Germany,Paraguay,Germany,Oliver Neuville,88.0,False,False
2008-09-10,Lithuania,Austria,Lithuania,Tomas Danilevičius,52.0,False,False
2010-07-07,Germany,Spain,Spain,Carles Puyol,73.0,False,False
2013-11-19,Croatia,Iceland,Croatia,Mario Mandžukić,27.0,False,False
2013-06-17,Tahiti,Nigeria,Nigeria,Nicolas Vallar,5.0,True,False
2001-09-15,China PR,Uzbekistan,China PR,Fan Zhiyi,76.0,False,False
2018-06-18,Tunisia,England,England,Harry Kane,90.0,False,False
2000-04-01,Haiti,Bahamas,Haiti,Gabriel Michel,16.0,False,False
2016-03-25,El Salvador,Honduras,Honduras,Anthony Lozano,59.0,False,False
1957-04-28,United States,Mexico,Mexico,Alfredo Hernández,36.0,False,False
2002-10-12,North Macedonia,Turkey,Turkey,Okan Buruk,29.0,False,False
2001-05-27,Indonesia,China PR,China PR,Xie Hui,45.0,False,False
2021-03-24,Gibraltar,Norway,Norway,Alexander Sørloth,43.0,False,False
2004-09-08,India,Japan,Japan,Tsuneyasu Miyamoto,87.0,False,False
1997-08-20,Czech Republic,Faroe Islands,Czech Republic,Pavel Kuka,15.0,False,False
1973-02-10,Nigeria,Ghana,Ghana,Kwasi Owusu,18.0,False,True
2008-06-01,Egypt,DR Congo,DR Congo,Hérita Ilunga,44.0,False,False
2012-01-30,Ivory Coast,Angola,Ivory Coast,Emmanuel Eboué,33.0,False,False
1974-12-01,Turkey,Switzerland,Turkey,İsmail Arca,21.0,False,False
1999-06-09,Hungary,Slovakia,Slovakia,Martin Fabuš,53.0,False,False
2011-07-23,Kuwait,Philippines,Kuwait,Musaed Neda,68.0,False,False
2010-09-07,Hungary,Moldova,Moldova,Alexandru Suvorov,79.0,False,False
2021-03-27,Aruba,Suriname,Suriname,Nigel Hasselbaink,37.0,False,False
1975-08-10,Argentina,Venezuela,Argentina,Leopoldo Luque,85.0,False,False
2012-01-31,Niger,Morocco,Morocco,Younès Belhanda,78.0,False,False
2021-07-12,Jamaica,Suriname,Jamaica,Shamar Nicholson,6.0,False,False
2007-10-21,Sri Lanka,Qatar,Qatar,Sebastián Soria,68.0,False,False
1980-02-27,Solomon Islands,Tahiti,Tahiti,,,False,False
1983-12-17,Netherlands,Malta,Netherlands,Ben Wijnstekers,30.0,False,False
1987-05-28,Luxembourg,Republic of Ireland,Republic of Ireland,Ronnie Whelan,64.0,False,False
1968-11-17,Guatemala,Trinidad and Tobago,Guatemala,Selwyn Murren,66.0,True,False
2004-09-05,Guinea,Botswana,Guinea,Pascal Feindouno,44.0,False,False
2017-03-26,Montenegro,Poland,Montenegro,Stefan Mugoša,63.0,False,False
2015-06-16,Hong Kong,Maldives,Hong Kong,Lam Ka Wai,67.0,False,False
1965-05-23,Russia,Greece,Russia,Valentin Kozmich Ivanov,83.0,False,False
2019-10-15,Syria,Guam,Syria,Omar Al Somah,44.0,False,False
1980-03-26,Scotland,Portugal,Scotland,Kenny Dalglish,7.0,False,False
2016-10-06,United Arab Emirates,Thailand,United Arab Emirates,Ali Mabkhout,47.0,False,False
2005-03-26,Wales,Austria,Austria,Martin Stranzl,85.0,False,False
2008-02-06,Jordan,North Korea,North Korea,Hong Yong-jo,44.0,False,False
1993-07-18,Mexico,Canada,Mexico,Luís Roberto Alves,34.0,False,False
2009-10-14,Germany,Finland,Finland,Jonatan Johansson,11.0,False,False
1999-06-06,Israel,Austria,Israel,Eyal Berkovic,26.0,False,False
2013-06-19,Italy,Japan,Italy,Daniele De Rossi,41.0,False,False
1994-04-03,Ghana,Ivory Coast,Ivory Coast,Joël Tiéhi,30.0,False,False
2021-03-27,Norway,Turkey,Turkey,Çağlar Söyüncü,28.0,False,False
1992-07-23,El Salvador,Nicaragua,El Salvador,Mágico González,48.0,False,False
2005-09-07,Belarus,Italy,Belarus,Vitali Kutuzov,4.0,False,False
2011-11-11,Saudi Arabia,Thailand,Saudi Arabia,Ahmed Al-Fraidi,80.0,False,False
2015-09-08,Philippines,Uzbekistan,Uzbekistan,Sardor Rashidov,14.0,False,False
1941-03-04,Chile,Argentina,Argentina,Enrique García,71.0,False,False
2005-09-04,Uruguay,Colombia,Uruguay,Marcelo Zalayeta,42.0,False,False
2015-10-10,Iceland,Latvia,Latvia,Valērijs Šabala,68.0,False,False
2001-03-04,Qatar,Malaysia,Qatar,Mubarak Mustafa,51.0,False,True
1980-02-26,Australia,Papua New Guinea,Australia,Ian Hunter,,False,False
1979-08-22,Colombia,Venezuela,Colombia,Jaime Morón,86.0,False,False
2001-05-04,Syria,Philippines,Syria,Said Bayazid,71.0,False,False
1957-04-28,United States,Mexico,Mexico,Alfredo Hernández,22.0,False,False
2010-06-27,Germany,England,Germany,Thomas Müller,67.0,False,False
1986-09-24,Iceland,Russia,Iceland,Arnór Guðjohnsen,30.0,False,False
2004-10-09,Venezuela,Brazil,Brazil,Ronaldo,50.0,False,False
2007-09-12,France,Scotland,Scotland,James McFadden,64.0,False,False
2021-11-15,Austria,Moldova,Austria,Dejan Ljubičić,83.0,False,False
2011-09-02,Azerbaijan,Belgium,Azerbaijan,Rauf Aliyev,86.0,False,False
2004-07-13,Argentina,Uruguay,Uruguay,Fabián Estoyanoff,7.0,False,False
2015-11-17,Haiti,Jamaica,Jamaica,Clayton Donaldson,62.0,False,False
2002-06-29,South Korea,Turkey,Turkey,İlhan Mansız,32.0,False,False
2004-02-13,Nigeria,Mali,Nigeria,Osaze Odemwingie,52.0,False,False
1990-12-19,Malta,Netherlands,Netherlands,Marco van Basten,9.0,False,False
2006-10-11,Georgia,Italy,Italy,Simone Perrotta,71.0,False,False
1985-02-24,Portugal,Germany,Germany,Rudi Völler,37.0,False,False
1970-06-03,Brazil,Czechoslovakia,Brazil,Rivellino,24.0,False,False
2006-09-02,Slovakia,Cyprus,Slovakia,Martin Škrtel,9.0,False,False
2017-09-01,Morocco,Mali,Morocco,Hakim Ziyech,60.0,False,False
2017-03-25,Luxembourg,France,France,Antoine Griezmann,37.0,False,True
1996-05-04,Dominican Republic,Curaçao,Dominican Republic,Alberto Jiménez,35.0,False,False
2016-10-11,Norway,San Marino,Norway,Adama Diomande,77.0,False,False
2022-11-29,Ecuador,Senegal,Senegal,Kalidou Koulibaly,70.0,False,False
1987-12-16,Turkey,Yugoslavia,Yugoslavia,Ljubomir Radanović,5.0,False,False
2019-06-10,Poland,Israel,Poland,Robert Lewandowski,56.0,False,True
1958-06-28,France,Germany,Germany,Hans Schäfer,84.0,False,False
2021-10-12,Syria,Lebanon,Syria,Omar Al Somah,64.0,False,False
2004-06-05,Nigeria,Rwanda,Nigeria,Obafemi Martins,88.0,False,False
2013-03-26,Australia,Oman,Oman,Mile Jedinak,49.0,True,False
1963-03-20,Argentina,Ecuador,Argentina,Raúl Armando Savoy,34.0,False,False
2015-11-17,Singapore,Syria,Singapore,Safuwan Baharudin,89.0,False,True
2019-03-25,France,Iceland,France,Antoine Griezmann,84.0,False,False
1994-04-02,Egypt,Mali,Mali,Soumaila Traoré,64.0,False,False
2015-10-08,Portugal,Denmark,Portugal,João Moutinho,66.0,False,False
1988-12-11,South Korea,Iran,South Korea,Byun Byung-joo,57.0,False,False
1974-06-15,Poland,Argentina,Poland,Andrzej Szarmach,8.0,False,False
1996-07-06,Chile,Ecuador,Chile,Iván Zamorano,25.0,False,False
2011-11-15,Ecuador,Peru,Ecuador,Christian Benítez,88.0,False,False
2013-01-23,South Africa,Angola,South Africa,Siyabonga Sangweni,30.0,False,False
2003-04-02,Poland,San Marino,Poland,Mirosław Szymkowiak,5.0,False,False
1982-06-15,Scotland,New Zealand,Scotland,John Robertson,73.0,False,False
1979-08-23,Argentina,Brazil,Argentina,Roberto Osvaldo Díaz,71.0,False,False
1921-10-09,Paraguay,Uruguay,Paraguay,Gerardo Rivas,9.0,False,False
2021-10-08,Algeria,Niger,Algeria,Zakariya Souleymane,70.0,True,False
1992-09-12,Fiji,Vanuatu,Fiji,Bakalevu Moceimereke,69.0,False,False
2009-10-14,Greece,Luxembourg,Greece,Theofanis Gekas,33.0,False,False
1937-10-10,Norway,Republic of Ireland,Norway,Reidar Kvammen,64.0,False,False
1995-05-25,Faroe Islands,San Marino,Faroe Islands,Jens Kristian Hansen,6.0,False,False
1987-12-09,Netherlands,Cyprus,Netherlands,John Bosman,34.0,False,False
2021-09-04,Gibraltar,Turkey,Turkey,Hakan Çalhanoğlu,65.0,False,False
1968-02-17,Cyprus,Switzerland,Cyprus,Melis Asprou,22.0,False,False
1997-06-07,North Macedonia,Iceland,North Macedonia,Gjorgji Hristov,54.0,False,False
2017-02-01,Burkina Faso,Egypt,Burkina Faso,Aristide Bancé,73.0,False,False
2019-10-10,Uzbekistan,Yemen,Uzbekistan,Eldor Shomurodov,33.0,False,False
2006-01-22,South Africa,Guinea,Guinea,Sambégou Bangoura,78.0,False,False
1980-09-20,United Arab Emirates,Malaysia,Malaysia,Abdah Alif,32.0,False,False
1984-12-05,Singapore,China PR,China PR,Zhao Dayu,39.0,False,False
2005-02-09,Uzbekistan,Saudi Arabia,Saudi Arabia,Sami Al-Jaber,77.0,False,False
2019-03-21,Cyprus,San Marino,Cyprus,Pieros Sotiriou,19.0,False,True
2004-06-14,Sweden,Bulgaria,Sweden,Zlatan Ibrahimović,78.0,False,True
2005-06-19,Algeria,Zimbabwe,Zimbabwe,Peter Ndlovu,87.0,False,False
2004-07-03,Malawi,Guinea,Guinea,Kaba Diawara,80.0,False,False
2012-06-01,Samoa,Tahiti,Tahiti,Alvin Tehau,40.0,False,False
2016-10-06,Liechtenstein,Albania,Albania,Peter Jehle,12.0,True,False
2011-11-15,Curaçao,United States Virgin Islands,Curaçao,Rocky Siberie,40.0,False,False
1997-06-02,Maldives,Iran,Iran,Karim Bagheri,16.0,False,False
1963-03-10,Argentina,Colombia,Argentina,Jorge Hugo Fernández,11.0,False,False
2018-07-02,Belgium,Japan,Belgium,Marouane Fellaini,74.0,False,False
2008-09-10,Italy,Georgia,Italy,Daniele De Rossi,89.0,False,False
1976-06-16,Czechoslovakia,Netherlands,Czechoslovakia,František Veselý,118.0,False,False
1999-03-27,Northern Ireland,Germany,Germany,Marco Bode,11.0,False,False
1972-10-07,Luxembourg,Italy,Italy,Gigi Riva,36.0,False,False
1993-10-28,Saudi Arabia,Iran,Saudi Arabia,Sami Al-Jaber,21.0,False,False
1981-09-23,Russia,Turkey,Russia,Aleksandre Chivadze,4.0,False,False
2001-07-01,Burkina Faso,South Africa,South Africa,Sibusiso Zuma,24.0,False,False
1996-10-30,Mexico,Saint Vincent and the Grenadines,Mexico,Benjamín Galindo,20.0,False,False
1997-08-20,Ukraine,Albania,Ukraine,Serhii Rebrov,86.0,False,False
2019-09-10,Malaysia,United Arab Emirates,United Arab Emirates,Ali Mabkhout,75.0,False,False
2001-03-08,Palestine,Qatar,Palestine,Emad Ayoub,54.0,False,False
1937-06-16,Sweden,Finland,Sweden,Erik Persson,65.0,False,False
2021-03-30,Turkey,Latvia,Latvia,Roberts Uldriķis,58.0,False,False
2008-06-17,Antigua and Barbuda,Cuba,Antigua and Barbuda,Kerry Skepple,13.0,False,False
1938-06-05,Cuba,Romania,Romania,Ștefan Dobay,105.0,False,False
2007-11-21,Denmark,Iceland,Denmark,Nicklas Bendtner,34.0,False,False
2013-10-15,Republic of Ireland,Kazakhstan,Republic of Ireland,Robbie Keane,17.0,False,True
1968-12-11,Cyprus,Scotland,Scotland,Bobby Murdoch,44.0,False,False
1975-09-03,Northern Ireland,Sweden,Northern Ireland,Allan Hunter,32.0,False,False
2019-03-23,Liechtenstein,Greece,Greece,Kostas Fortounis,45.0,False,False
2000-06-24,Turkey,Portugal,Portugal,Nuno Gomes,56.0,False,False
2001-08-15,Ecuador,Argentina,Argentina,Hernán Crespo,34.0,False,True
1998-02-13,Zambia,Egypt,Egypt,Hossam Hassan,57.0,False,False
1983-11-13,Portugal,Russia,Portugal,Rui Jordão,44.0,False,True
2016-11-10,Paraguay,Peru,Paraguay,Cristian Riveros,10.0,False,False
1985-10-16,England,Turkey,England,Gary Lineker,18.0,False,False
2018-07-07,Russia,Croatia,Russia,Denis Cheryshev,31.0,False,False
1957-05-26,Portugal,Italy,Portugal,Matateu,87.0,False,False
2005-09-03,France,Faroe Islands,France,Djibril Cissé,14.0,False,False
2011-09-02,South Korea,Lebanon,South Korea,Park Chu-young,67.0,False,False
1983-09-01,Brazil,Ecuador,Brazil,Éder Aleixo de Assis,58.0,False,False
2004-06-20,Russia,Greece,Russia,Dmitri Kirichenko,2.0,False,False
2010-09-03,Moldova,Finland,Moldova,Alexandru Suvorov,69.0,False,False
1989-10-08,Sweden,Albania,Sweden,Mats Magnusson,20.0,False,False
1960-10-19,Israel,Vietnam Republic,Israel,Shlomo Levi,25.0,False,False
2006-06-11,Angola,Portugal,Portugal,Pauleta,4.0,False,False
1950-07-02,Bolivia,Uruguay,Uruguay,Óscar Míguez,51.0,False,False
2006-06-11,Mexico,Iran,Mexico,Sinha,79.0,False,False
1972-05-18,Belgium,Iceland,Belgium,Einar Gunnarsson,89.0,True,False
1985-09-25,Spain,Iceland,Iceland,Gudmundur Thorbjornsson,35.0,False,False
2011-06-03,Italy,Estonia,Italy,Giuseppe Rossi,21.0,False,False
1965-05-05,Sweden,Cyprus,Sweden,Agne Simonsson,25.0,False,False
2009-10-10,Luxembourg,Switzerland,Switzerland,Benjamin Huggel,22.0,False,False
2011-06-29,Nepal,Timor-Leste,Nepal,Anil Gurung,15.0,False,True
1991-12-18,Germany,Luxembourg,Germany,Karl-Heinz Riedle,51.0,False,False
1965-11-21,Romania,Portugal,Romania,Alexandru Badea,43.0,False,False
1959-10-18,Czechoslovakia,Denmark,Czechoslovakia,Milan Dolinský,63.0,False,False
2021-06-22,England,Czech Republic,England,Raheem Sterling,12.0,False,False
2011-09-06,San Marino,Sweden,Sweden,Christian Wilhelmsson,70.0,False,False
1997-11-09,Canada,United States,United States,Roy Wegerle,90.0,False,False
1957-06-02,China PR,Indonesia,China PR,Nian Weisi,9.0,False,False
1949-09-08,Republic of Ireland,Finland,Republic of Ireland,Con Martin,68.0,False,False
2012-10-12,Albania,Iceland,Iceland,Gylfi Sigurðsson,81.0,False,False
2015-06-11,Philippines,Bahrain,Bahrain,Abdulwahab Al-Malood,90.0,False,False
1960-09-10,Nigeria,Ghana,Nigeria,Godwin Emenako,28.0,False,False
2001-04-16,Tonga,Fiji,Fiji,Valerio Nasema,62.0,False,False
1999-03-27,England,Poland,England,Paul Scholes,12.0,False,False
1996-09-20,Qatar,Sri Lanka,Qatar,Mubarak Mustafa,81.0,False,False
1998-06-22,Romania,England,Romania,Dan Petrescu,90.0,False,False
2021-03-30,Bermuda,Aruba,Bermuda,Kane Crichlow,36.0,False,False
2015-01-16,Palestine,Jordan,Jordan,Hamza Al-Dardour,79.0,False,False
2006-06-21,Ivory Coast,Serbia,Ivory Coast,Aruna Dindane,67.0,False,False
2019-11-18,Italy,Armenia,Italy,Federico Chiesa,81.0,False,False
2006-10-07,Wales,Slovakia,Slovakia,Marek Mintál,38.0,False,False
2015-06-16,Kyrgyzstan,Australia,Australia,Mile Jedinak,2.0,False,False
1997-06-04,Kyrgyzstan,Iran,Iran,Karim Bagheri,51.0,False,False
2016-10-11,Venezuela,Brazil,Brazil,Gabriel Jesus,7.0,False,False
2004-06-09,Japan,India,Japan,Shunsuke Nakamura,29.0,False,False
2005-09-07,Denmark,Georgia,Denmark,Claus Jensen,10.0,False,False
2023-06-29,Qatar,Honduras,Honduras,Alberth Elis,90.0,False,False
2019-06-07,Malaysia,Timor-Leste,Malaysia,Safawi Rasid,59.0,False,False
2015-09-05,Montenegro,Liechtenstein,Montenegro,Stevan Jovetić,56.0,False,False
1961-04-12,Mexico,Costa Rica,Costa Rica,Álvaro Grant,54.0,False,False
2001-04-22,Liberia,Sudan,Liberia,George Weah,48.0,False,False
2001-07-29,Angola,Togo,Togo,Alfa Potowabawi,29.0,False,False
1993-04-14,Romania,Cyprus,Romania,Ilie Dumitrescu,55.0,False,False
1984-10-13,Luxembourg,France,France,Michel Platini,13.0,False,False
1993-02-24,Portugal,Italy,Italy,Roberto Baggio,2.0,False,False
2011-10-11,Bolivia,Colombia,Bolivia,Wálter Flores,85.0,False,False
1973-05-26,South Korea,Hong Kong,South Korea,Chung Kyu-Poong,72.0,False,False
1949-04-30,Brazil,Uruguay,Brazil,Jair,40.0,False,True
2010-10-08,Slovenia,Faroe Islands,Slovenia,Milivoje Novaković,72.0,False,True
1980-09-10,England,Norway,England,Tony Woodcock,69.0,False,False
1996-07-07,Colombia,Uruguay,Colombia,Faustino Asprilla,7.0,False,False
2016-06-06,Argentina,Chile,Argentina,Éver Banega,59.0,False,False
2012-09-07,Moldova,England,England,Frank Lampard,4.0,False,True
1959-10-18,Czechoslovakia,Denmark,Czechoslovakia,Titus Buberník,39.0,False,False
1981-12-05,France,Cyprus,France,Bernard Genghini,86.0,False,False
2021-06-12,Saint Kitts and Nevis,El Salvador,El Salvador,Darwin Cerén,64.0,False,True
1969-06-19,Norway,Sweden,Norway,Ola Dybwad-Olsen,83.0,False,False
2019-07-06,Argentina,Chile,Argentina,Sergio Agüero,12.0,False,False
1934-02-25,Republic of Ireland,Belgium,Republic of Ireland,Paddy Moore,48.0,False,False
2022-11-20,Qatar,Ecuador,Ecuador,Enner Valencia,16.0,False,True
1976-06-16,Sweden,Norway,Sweden,Björn Andersson,27.0,False,False
2013-10-15,Uruguay,Argentina,Argentina,Maxi Rodríguez,41.0,False,False
2001-02-28,Belgium,San Marino,Belgium,Bob Peeters,88.0,False,False
2004-09-03,Libya,Benin,Libya,Ahmed Saad Osman,51.0,False,False
1997-04-30,Italy,Poland,Italy,Paolo Maldini,36.0,False,False
2005-03-30,Paraguay,Chile,Paraguay,José Cardozo,59.0,False,False
1975-06-01,Romania,Scotland,Romania,Dudu Georgescu,21.0,False,False
1993-08-01,Venezuela,Brazil,Brazil,Raí,34.0,False,True
2014-06-23,Brazil,Cameroon,Brazil,Fernandinho,84.0,False,False
1926-10-31,Chile,Argentina,Chile,Guillermo Saavedra,25.0,False,False
1980-05-31,Sierra Leone,Algeria,Algeria,Tedj Bensaoula,72.0,False,False
1963-11-24,Egypt,Nigeria,Egypt,Hassan El-Shazly,42.0,False,False
1999-07-18,Brazil,Uruguay,Brazil,Rivaldo,27.0,False,False
1981-09-09,Denmark,Yugoslavia,Yugoslavia,Vladimir Petrović,63.0,False,False
1963-03-28,Bolivia,Argentina,Argentina,Mario Rodríguez,34.0,False,False
1992-06-21,Sweden,Germany,Germany,Karl-Heinz Riedle,88.0,False,False
1985-10-23,Australia,Taiwan,Australia,Dave Mitchell,87.0,False,False
1959-05-20,Norway,Austria,Austria,Erich Hof,32.0,False,False
2015-10-13,Singapore,Cambodia,Singapore,Fazrul Nawaz,47.0,False,False
2015-09-05,San Marino,England,England,Cristian Brolli,30.0,True,False
2000-07-23,Jamaica,Honduras,Jamaica,Deon Burton,77.0,False,False
2012-10-12,Guyana,Mexico,Mexico,Andrés Guardado,78.0,False,False
2004-10-13,Moldova,Scotland,Scotland,Steven Thompson,31.0,False,False
2006-06-12,Italy,Ghana,Italy,Vincenzo Iaquinta,83.0,False,False
1989-06-04,Japan,North Korea,Japan,Oh Yong-Nam,88.0,True,False
1995-11-15,Russia,Finland,Finland,Kim Suominen,44.0,False,False
2006-10-07,Sweden,Spain,Sweden,Marcus Allbäck,82.0,False,False
1947-12-18,Argentina,Colombia,Argentina,Alfredo Di Stéfano,62.0,False,False
2008-06-08,Benin,Uganda,Benin,Stéphane Sessègnon,69.0,False,False
2001-10-21,Bahrain,Iran,Iran,Ali Daei,82.0,False,False
2011-11-11,Eswatini,DR Congo,DR Congo,Gladys Bokese,72.0,False,False
2004-09-05,Ivory Coast,Sudan,Ivory Coast,Didier Drogba,12.0,False,True
2015-10-13,Bahrain,Philippines,Bahrain,Ismail Abdullatif,53.0,False,False
1963-11-30,Egypt,Ethiopia,Egypt,Ezz El-Din Yaqoub,56.0,False,False
2016-10-06,Iceland,Finland,Iceland,Alfreð Finnbogason,90.0,False,False
2005-03-26,Liechtenstein,Russia,Russia,Aleksandr Kerzhakov,23.0,False,False
2021-07-12,Costa Rica,Guadeloupe,Guadeloupe,Raphaël Mirval,45.0,False,False
1997-11-09,Mexico,Costa Rica,Costa Rica,Jafet Soto,71.0,False,False
2019-06-10,North Macedonia,Austria,Austria,Valentino Lazaro,39.0,False,False
1990-03-03,Cameroon,Zambia,Zambia,Webster Chikabala,58.0,False,False
2005-03-27,Ivory Coast,Benin,Ivory Coast,Didier Drogba,19.0,False,False
2001-03-24,Russia,Slovenia,Russia,Dmitri Khokhlov,7.0,False,False
2004-07-17,Colombia,Costa Rica,Colombia,Abel Aguilar,41.0,False,False
2003-11-16,Liberia,Gambia,Liberia,Isaac Tondo,83.0,False,False
2008-06-10,Spain,Russia,Spain,David Villa,44.0,False,False
1993-10-13,Netherlands,England,Netherlands,Dennis Bergkamp,68.0,False,False
2017-01-19,Senegal,Zimbabwe,Senegal,Sadio Mané,9.0,False,False
1989-07-05,Colombia,Paraguay,Paraguay,Alfredo Mendoza,51.0,False,False
2004-11-17,Luxembourg,Portugal,Portugal,Maniche,52.0,False,False
2000-03-18,Grenada,Barbados,Barbados,Llewellyn Riley,15.0,False,False
2013-10-11,United States,Jamaica,United States,Jozy Altidore,81.0,False,False
1996-12-07,United Arab Emirates,Kuwait,Kuwait,Jasem Al-Huwaidi,44.0,False,False
1989-07-06,Chile,Uruguay,Uruguay,Rubén Sosa,44.0,False,False
2015-01-27,South Africa,Ghana,Ghana,John Boye,73.0,False,False
2015-10-08,Scotland,Poland,Scotland,Steven Fletcher,62.0,False,False
1993-06-14,Pakistan,Yemen,Yemen,Ahmed Abdul Karim Al-Brid,39.0,False,False
2010-09-03,England,Bulgaria,England,Adam Johnson,83.0,False,False
1967-01-22,Chile,Paraguay,Paraguay,Benigno Apocada,85.0,False,False
1977-12-03,Kuwait,Iran,Iran,Habib Khabiri,59.0,False,False
1957-06-23,Russia,Poland,Russia,Nikita Simonyan,55.0,False,False
2021-11-15,Austria,Moldova,Austria,Christopher Trimmel,22.0,False,False
1985-04-02,Bangladesh,Indonesia,Bangladesh,Kaiser Hamid,75.0,False,False
2004-11-16,Iraq,Palestine,Iraq,Qusay Munir,54.0,False,False
2005-08-17,Latvia,Russia,Russia,Andrey Arshavin,24.0,False,False
1997-04-06,Gabon,Morocco,Morocco,Salaheddine Bassir,44.0,False,False
2001-01-06,Costa Rica,Guatemala,Guatemala,Carlos Ruiz,89.0,False,True
2004-01-29,Cameroon,Zimbabwe,Zimbabwe,Peter Ndlovu,47.0,False,True
1997-06-08,Liberia,Namibia,Namibia,Gervatius Uri Khob,82.0,False,False
2000-02-01,Zambia,Senegal,Senegal,Henri Camara,47.0,False,False
1999-03-27,Hungary,Liechtenstein,Hungary,Vilmos Sebők,42.0,False,False
1970-06-11,Bulgaria,Morocco,Morocco,Maouhoub Ghazouani,61.0,False,False
2015-10-08,Chile,Brazil,Chile,Eduardo Vargas,72.0,False,False
2000-09-02,Netherlands,Republic of Ireland,Netherlands,Giovanni van Bronckhorst,84.0,False,False
1945-02-07,Argentina,Colombia,Argentina,René Pontoni,3.0,False,False
1960-07-06,France,Yugoslavia,Yugoslavia,Dražan Jerković,78.0,False,False
1969-11-01,France,Sweden,France,Jean-Claude Bras,39.0,False,False
2019-11-15,Switzerland,Georgia,Switzerland,Cedric Itten,77.0,False,False
1974-06-14,German DR,Australia,German DR,Colin Curran,58.0,True,False
2006-06-15,Ecuador,Costa Rica,Ecuador,Agustín Delgado,54.0,False,False
2011-10-11,Japan,Tajikistan,Japan,Shinji Okazaki,19.0,False,False
2003-11-15,Gabon,Burundi,Gabon,Rajabu Mwinyi,16.0,True,False
2013-10-15,Sweden,Germany,Sweden,Tobias Hysén,69.0,False,False
1998-09-05,Cyprus,Spain,Cyprus,Milenko Špoljarić,77.0,False,False
2009-03-28,Colombia,Bolivia,Colombia,Macnelly Torres,26.0,False,False
2004-10-13,Qatar,Iran,Iran,Arash Borhani,78.0,False,False
2021-09-06,Benin,DR Congo,Benin,Jordan Adéoti,33.0,False,False
2018-06-21,Denmark,Australia,Denmark,Christian Eriksen,7.0,False,False
2017-10-06,Austria,Serbia,Austria,Louis Schaub,89.0,False,False
1954-06-17,Germany,Turkey,Germany,Ottmar Walter,60.0,False,False
2004-09-04,Kenya,Malawi,Kenya,John Baraza,29.0,False,False
1990-05-30,Iceland,Albania,Iceland,Arnór Guðjohnsen,41.0,False,False
2015-01-17,Oman,Kuwait,Oman,Abdul Aziz Al-Muqbali,69.0,False,False
1968-11-17,Algeria,Tunisia,Algeria,Boualem Amirouche,29.0,False,True
2021-03-30,Slovakia,Russia,Russia,Mário Fernandes,71.0,False,False
2009-09-05,France,Romania,Romania,Julien Escudé,55.0,True,False
2019-09-05,Kuwait,Nepal,Kuwait,Yousef Nasser,50.0,False,False
1993-09-08,Hungary,Russia,Russia,Sergei Kiriakov,53.0,False,False
1996-10-27,Tahiti,Australia,Australia,Paul Trimboli,20.0,False,False
1957-10-13,Chile,Argentina,Argentina,Norberto Conde,61.0,False,False
1941-02-12,Argentina,Peru,Argentina,José Manuel Moreno,2.0,False,False
2000-06-17,Madagascar,DR Congo,Madagascar,Etienne Rado Rasoanaivo,53.0,False,False
1991-07-14,Argentina,Peru,Peru,Jorge Hirano,65.0,False,False
1968-10-23,Northern Ireland,Turkey,Northern Ireland,William Campbell,76.0,False,False
2005-06-04,Republic of Ireland,Israel,Republic of Ireland,Ian Harte,5.0,False,False
1984-07-15,Morocco,Sierra Leone,Morocco,Khalid Labied,81.0,False,False
1962-06-03,Bulgaria,Hungary,Hungary,Flórián Albert,53.0,False,False
1993-07-15,Mexico,Costa Rica,Mexico,Javier Delgado,74.0,True,False
2012-10-16,Honduras,Canada,Canada,Iain Hume,77.0,False,False
2011-09-06,Spain,Liechtenstein,Spain,Sergio Ramos,52.0,False,False
2015-11-14,Botswana,Mali,Botswana,Tapiwa Gadibolae,14.0,False,False
1980-10-19,Bulgaria,Albania,Bulgaria,Andrey Zhelyazkov,14.0,False,False
2012-02-01,Ghana,Guinea,Guinea,Abdoul Camara,45.0,False,False
2011-10-11,Bolivia,Colombia,Colombia,Radamel Falcao,90.0,False,False
1993-05-03,Malaysia,Saudi Arabia,Malaysia,Abdul Mubin Mokhtar,31.0,False,False
2005-06-04,Bulgaria,Croatia,Croatia,Igor Tudor,57.0,False,False
2001-02-19,Bangladesh,Mongolia,Mongolia,Boldyn Buman-Uchral,90.0,False,False
2012-06-22,Germany,Greece,Germany,Philipp Lahm,39.0,False,False
1996-10-06,Finland,Switzerland,Switzerland,Massimo Lombardo,14.0,False,False
1916-07-06,Argentina,Chile,Chile,Telésforo Báez,44.0,False,False
2014-09-07,Denmark,Armenia,Armenia,Henrikh Mkhitaryan,50.0,False,False
1971-11-24,Spain,Cyprus,Spain,Quino Sierra,13.0,False,False
2015-11-17,Bangladesh,Australia,Australia,Tim Cahill,37.0,False,False
2009-04-01,Bosnia and Herzegovina,Belgium,Belgium,Gill Swerts,88.0,False,False
2002-06-04,South Korea,Poland,South Korea,Hwang Sun-hong,26.0,False,False
1962-06-28,Denmark,Malta,Denmark,Ole Madsen,49.0,False,False
1993-07-18,Mexico,Canada,Mexico,Jorge Rodríguez,67.0,False,False
1968-11-06,Scotland,Austria,Austria,August Starek,3.0,False,False
1978-09-20,Austria,Scotland,Austria,Wilhelm Kreuz,63.0,False,False
1962-06-07,Czechoslovakia,Mexico,Mexico,Alfredo del Águila,29.0,False,False
